GlobalID_Qdt,decimalLatitude,decimalLongitude,LIT,unitName,subunitName,eventDate,recordedBy,quadratSize,managementAction,taxonID,vernacularName,stratum,plantHeight,nSeedHeads,eventRemarks,GlobalID_seed,measurementType,measurementValue
169,35.74402418,-119.6069165,KRN,5B,5B-8,8/31/2020 15:50,GG,5x5cm,none,41605,Swamp Timothy,high,15.30000019,28,Herbicide,169_3,sh_length_mm,14
169,35.74402418,-119.6069165,KRN,5B,5B-8,8/31/2020 15:50,GG,5x5cm,none,41605,Swamp Timothy,high,15.30000019,28,Herbicide,169_4,sh_length_mm,13
169,35.74402418,-119.6069165,KRN,5B,5B-8,8/31/2020 15:50,GG,5x5cm,none,41605,Swamp Timothy,high,15.30000019,28,Herbicide,169_5,sh_length_mm,14
170,35.74403309,-119.6069938,KRN,5B,5B-8,8/31/2020 15:51,GG,5x5cm,none,41605,Swamp Timothy,medium,8.600000381,16,Herbicide,170_1,sh_length_mm,14
170,35.74403309,-119.6069938,KRN,5B,5B-8,8/31/2020 15:51,GG,5x5cm,none,41605,Swamp Timothy,medium,8.600000381,16,Herbicide,170_2,sh_length_mm,17
170,35.74403309,-119.6069938,KRN,5B,5B-8,8/31/2020 15:51,GG,5x5cm,none,41605,Swamp Timothy,medium,8.600000381,16,Herbicide,170_3,sh_length_mm,8
170,35.74403309,-119.6069938,KRN,5B,5B-8,8/31/2020 15:51,GG,5x5cm,none,41605,Swamp Timothy,medium,8.600000381,16,Herbicide,170_4,sh_length_mm,13
170,35.74403309,-119.6069938,KRN,5B,5B-8,8/31/2020 15:51,GG,5x5cm,none,41605,Swamp Timothy,medium,8.600000381,16,Herbicide,170_5,sh_length_mm,14
171,35.91811643,-119.3920599,PIX,3A,,8/31/2020 15:53,MJ,30x30cm,none,502210,Watergrass,low,43,19,,171_1,sh_length_mm,120
171,35.91811643,-119.3920599,PIX,3A,,8/31/2020 15:53,MJ,30x30cm,none,502210,Watergrass,low,43,19,,171_2,sh_length_mm,290
171,35.91811643,-119.3920599,PIX,3A,,8/31/2020 15:53,MJ,30x30cm,none,502210,Watergrass,low,43,19,,171_3,sh_length_mm,183
171,35.91811643,-119.3920599,PIX,3A,,8/31/2020 15:53,MJ,30x30cm,none,502210,Watergrass,low,43,19,,171_4,sh_length_mm,195
172,35.9180606,-119.3922078,PIX,3A,,8/31/2020 15:58,MJ,5x5cm,none,41605,Swamp Timothy,high,10.69999981,42,,172_1,sh_length_mm,14
172,35.9180606,-119.3922078,PIX,3A,,8/31/2020 15:58,MJ,5x5cm,none,41605,Swamp Timothy,high,10.69999981,42,,172_2,sh_length_mm,17
172,35.9180606,-119.3922078,PIX,3A,,8/31/2020 15:58,MJ,5x5cm,none,41605,Swamp Timothy,high,10.69999981,42,,172_3,sh_length_mm,18
172,35.9180606,-119.3922078,PIX,3A,,8/31/2020 15:58,MJ,5x5cm,none,41605,Swamp Timothy,high,10.69999981,42,,172_4,sh_length_mm,19
173,35.73936258,-119.6108164,KRN,5B,5B-7,8/31/2020 16:00,GG,5x5cm,none,41605,Swamp Timothy,high,14.30000019,30,,173_1,sh_length_mm,14
173,35.73936258,-119.6108164,KRN,5B,5B-7,8/31/2020 16:00,GG,5x5cm,none,41605,Swamp Timothy,high,14.30000019,30,,173_2,sh_length_mm,17
173,35.73936258,-119.6108164,KRN,5B,5B-7,8/31/2020 16:00,GG,5x5cm,none,41605,Swamp Timothy,high,14.30000019,30,,173_3,sh_length_mm,12
173,35.73936258,-119.6108164,KRN,5B,5B-7,8/31/2020 16:00,GG,5x5cm,none,41605,Swamp Timothy,high,14.30000019,30,,173_4,sh_length_mm,12
173,35.73936258,-119.6108164,KRN,5B,5B-7,8/31/2020 16:00,GG,5x5cm,none,41605,Swamp Timothy,high,14.30000019,30,,173_5,sh_length_mm,12
174,35.73931542,-119.6108634,KRN,5B,5B-7,8/31/2020 16:05,GG,5x5cm,none,41605,Swamp Timothy,medium,4.599999905,18,,174_1,sh_length_mm,13
174,35.73931542,-119.6108634,KRN,5B,5B-7,8/31/2020 16:05,GG,5x5cm,none,41605,Swamp Timothy,medium,4.599999905,18,,174_2,sh_length_mm,8
174,35.73931542,-119.6108634,KRN,5B,5B-7,8/31/2020 16:05,GG,5x5cm,none,41605,Swamp Timothy,medium,4.599999905,18,,174_3,sh_length_mm,10
174,35.73931542,-119.6108634,KRN,5B,5B-7,8/31/2020 16:05,GG,5x5cm,none,41605,Swamp Timothy,medium,4.599999905,18,,174_4,sh_length_mm,7
174,35.73931542,-119.6108634,KRN,5B,5B-7,8/31/2020 16:05,GG,5x5cm,none,41605,Swamp Timothy,medium,4.599999905,18,,174_5,sh_length_mm,8
175,35.91954575,-119.3963067,PIX,3A,,8/31/2020 16:09,MJ,30x30cm,none,41605,Swamp Timothy,low,5.199999809,124,,175_1,sh_length_mm,9
175,35.91954575,-119.3963067,PIX,3A,,8/31/2020 16:09,MJ,30x30cm,none,41605,Swamp Timothy,low,5.199999809,124,,175_2,sh_length_mm,22
175,35.91954575,-119.3963067,PIX,3A,,8/31/2020 16:09,MJ,30x30cm,none,41605,Swamp Timothy,low,5.199999809,124,,175_3,sh_length_mm,25
175,35.91954575,-119.3963067,PIX,3A,,8/31/2020 16:09,MJ,30x30cm,none,41605,Swamp Timothy,low,5.199999809,124,,175_4,sh_length_mm,22
176,35.74130588,-119.6113894,KRN,5B,5B-7,8/31/2020 16:12,GG,5x5cm,none,41605,Swamp Timothy,medium,6.099999905,22,,176_1,sh_length_mm,10
176,35.74130588,-119.6113894,KRN,5B,5B-7,8/31/2020 16:12,GG,5x5cm,none,41605,Swamp Timothy,medium,6.099999905,22,,176_2,sh_length_mm,10
176,35.74130588,-119.6113894,KRN,5B,5B-7,8/31/2020 16:12,GG,5x5cm,none,41605,Swamp Timothy,medium,6.099999905,22,,176_3,sh_length_mm,12
176,35.74130588,-119.6113894,KRN,5B,5B-7,8/31/2020 16:12,GG,5x5cm,none,41605,Swamp Timothy,medium,6.099999905,22,,176_4,sh_length_mm,8
176,35.74130588,-119.6113894,KRN,5B,5B-7,8/31/2020 16:12,GG,5x5cm,none,41605,Swamp Timothy,medium,6.099999905,22,,176_5,sh_length_mm,10
177,35.7411178,-119.6115329,KRN,5B,5B-7,8/31/2020 16:19,GG,5x5cm,none,41605,Swamp Timothy,high,8.800000191,44,,177_1,sh_length_mm,7
177,35.7411178,-119.6115329,KRN,5B,5B-7,8/31/2020 16:19,GG,5x5cm,none,41605,Swamp Timothy,high,8.800000191,44,,177_2,sh_length_mm,11
177,35.7411178,-119.6115329,KRN,5B,5B-7,8/31/2020 16:19,GG,5x5cm,none,41605,Swamp Timothy,high,8.800000191,44,,177_3,sh_length_mm,11
177,35.7411178,-119.6115329,KRN,5B,5B-7,8/31/2020 16:19,GG,5x5cm,none,41605,Swamp Timothy,high,8.800000191,44,,177_4,sh_length_mm,12
177,35.7411178,-119.6115329,KRN,5B,5B-7,8/31/2020 16:19,GG,5x5cm,none,41605,Swamp Timothy,high,8.800000191,44,,177_5,sh_length_mm,12
178,35.91952555,-119.396382,PIX,3A,,8/31/2020 16:21,MJ,5x5cm,none,41605,Swamp Timothy,high,6.199999809,72,,178_1,sh_length_mm,15
178,35.91952555,-119.396382,PIX,3A,,8/31/2020 16:21,MJ,5x5cm,none,41605,Swamp Timothy,high,6.199999809,72,,178_2,sh_length_mm,5
178,35.91952555,-119.396382,PIX,3A,,8/31/2020 16:21,MJ,5x5cm,none,41605,Swamp Timothy,high,6.199999809,72,,178_3,sh_length_mm,9
178,35.91952555,-119.396382,PIX,3A,,8/31/2020 16:21,MJ,5x5cm,none,41605,Swamp Timothy,high,6.199999809,72,,178_4,sh_length_mm,20
179,35.74277011,-119.6102036,KRN,5B,5B-7,8/31/2020 16:23,GG,15x15cm,none,41605,Swamp Timothy,low,19.5,11,,179_1,sh_length_mm,9
179,35.74277011,-119.6102036,KRN,5B,5B-7,8/31/2020 16:23,GG,15x15cm,none,41605,Swamp Timothy,low,19.5,11,,179_2,sh_length_mm,18
179,35.74277011,-119.6102036,KRN,5B,5B-7,8/31/2020 16:23,GG,15x15cm,none,41605,Swamp Timothy,low,19.5,11,,179_3,sh_length_mm,16
179,35.74277011,-119.6102036,KRN,5B,5B-7,8/31/2020 16:23,GG,15x15cm,none,41605,Swamp Timothy,low,19.5,11,,179_4,sh_length_mm,17
179,35.74277011,-119.6102036,KRN,5B,5B-7,8/31/2020 16:23,GG,15x15cm,none,41605,Swamp Timothy,low,19.5,11,,179_5,sh_length_mm,15
180,35.91959784,-119.3964683,PIX,3A,,8/31/2020 16:24,MJ,30x30cm,none,502210,Watergrass,low,43,18,,180_1,sh_length_mm,145
180,35.91959784,-119.3964683,PIX,3A,,8/31/2020 16:24,MJ,30x30cm,none,502210,Watergrass,low,43,18,,180_2,sh_length_mm,255
180,35.91959784,-119.3964683,PIX,3A,,8/31/2020 16:24,MJ,30x30cm,none,502210,Watergrass,low,43,18,,180_3,sh_length_mm,200
180,35.91959784,-119.3964683,PIX,3A,,8/31/2020 16:24,MJ,30x30cm,none,502210,Watergrass,low,43,18,,180_4,sh_length_mm,180
181,35.74275871,-119.6103127,KRN,5B,5B-7,8/31/2020 16:25,GG,5x5cm,none,41605,Swamp Timothy,high,13,35,,181_1,sh_length_mm,15
181,35.74275871,-119.6103127,KRN,5B,5B-7,8/31/2020 16:25,GG,5x5cm,none,41605,Swamp Timothy,high,13,35,,181_2,sh_length_mm,7
181,35.74275871,-119.6103127,KRN,5B,5B-7,8/31/2020 16:25,GG,5x5cm,none,41605,Swamp Timothy,high,13,35,,181_3,sh_length_mm,17
181,35.74275871,-119.6103127,KRN,5B,5B-7,8/31/2020 16:25,GG,5x5cm,none,41605,Swamp Timothy,high,13,35,,181_4,sh_length_mm,12
181,35.74275871,-119.6103127,KRN,5B,5B-7,8/31/2020 16:25,GG,5x5cm,none,41605,Swamp Timothy,high,13,35,,181_5,sh_length_mm,11
182,35.91840577,-119.3921506,PIX,3A,,8/31/2020 16:38,MJ,30x30cm,none,502210,Watergrass,high,179,36,Representative sample of high density water grass,182_1,sh_length_mm,135
182,35.91840577,-119.3921506,PIX,3A,,8/31/2020 16:38,MJ,30x30cm,none,502210,Watergrass,high,179,36,Representative sample of high density water grass,182_2,sh_length_mm,200
182,35.91840577,-119.3921506,PIX,3A,,8/31/2020 16:38,MJ,30x30cm,none,502210,Watergrass,high,179,36,Representative sample of high density water grass,182_3,sh_length_mm,230
182,35.91840577,-119.3921506,PIX,3A,,8/31/2020 16:38,MJ,30x30cm,none,502210,Watergrass,high,179,36,Representative sample of high density water grass,182_4,sh_length_mm,231
183,35.74177267,-119.6137447,KRN,5B,5B-5,8/31/2020 16:46,GG,5x5cm,mowed,41605,Swamp Timothy,high,19.39999962,24,,183_1,sh_length_mm,17
183,35.74177267,-119.6137447,KRN,5B,5B-5,8/31/2020 16:46,GG,5x5cm,mowed,41605,Swamp Timothy,high,19.39999962,24,,183_2,sh_length_mm,18
183,35.74177267,-119.6137447,KRN,5B,5B-5,8/31/2020 16:46,GG,5x5cm,mowed,41605,Swamp Timothy,high,19.39999962,24,,183_3,sh_length_mm,16
183,35.74177267,-119.6137447,KRN,5B,5B-5,8/31/2020 16:46,GG,5x5cm,mowed,41605,Swamp Timothy,high,19.39999962,24,,183_4,sh_length_mm,16
183,35.74177267,-119.6137447,KRN,5B,5B-5,8/31/2020 16:46,GG,5x5cm,mowed,41605,Swamp Timothy,high,19.39999962,24,,183_5,sh_length_mm,14
184,35.74187849,-119.6136734,KRN,5B,5B-5,8/31/2020 16:50,GG,15x15cm,mowed,41605,Swamp Timothy,low,11.80000019,15,,184_1,sh_length_mm,15
184,35.74187849,-119.6136734,KRN,5B,5B-5,8/31/2020 16:50,GG,15x15cm,mowed,41605,Swamp Timothy,low,11.80000019,15,,184_2,sh_length_mm,7
184,35.74187849,-119.6136734,KRN,5B,5B-5,8/31/2020 16:50,GG,15x15cm,mowed,41605,Swamp Timothy,low,11.80000019,15,,184_3,sh_length_mm,9
184,35.74187849,-119.6136734,KRN,5B,5B-5,8/31/2020 16:50,GG,15x15cm,mowed,41605,Swamp Timothy,low,11.80000019,15,,184_4,sh_length_mm,8
184,35.74187849,-119.6136734,KRN,5B,5B-5,8/31/2020 16:50,GG,15x15cm,mowed,41605,Swamp Timothy,low,11.80000019,15,,184_5,sh_length_mm,7
185,35.74408314,-119.6138217,KRN,5B,5B-5,8/31/2020 16:57,GG,15x15cm,mowed,41605,Swamp Timothy,medium,13.69999981,65,,185_1,sh_length_mm,11
185,35.74408314,-119.6138217,KRN,5B,5B-5,8/31/2020 16:57,GG,15x15cm,mowed,41605,Swamp Timothy,medium,13.69999981,65,,185_2,sh_length_mm,10
185,35.74408314,-119.6138217,KRN,5B,5B-5,8/31/2020 16:57,GG,15x15cm,mowed,41605,Swamp Timothy,medium,13.69999981,65,,185_3,sh_length_mm,17
185,35.74408314,-119.6138217,KRN,5B,5B-5,8/31/2020 16:57,GG,15x15cm,mowed,41605,Swamp Timothy,medium,13.69999981,65,,185_4,sh_length_mm,12
185,35.74408314,-119.6138217,KRN,5B,5B-5,8/31/2020 16:57,GG,15x15cm,mowed,41605,Swamp Timothy,medium,13.69999981,65,,185_5,sh_length_mm,12
186,35.7439494,-119.6138808,KRN,5B,5B-5,8/31/2020 17:00,GG,15x15cm,mowed,41605,Swamp Timothy,low,11.30000019,23,,186_1,sh_length_mm,10
186,35.7439494,-119.6138808,KRN,5B,5B-5,8/31/2020 17:00,GG,15x15cm,mowed,41605,Swamp Timothy,low,11.30000019,23,,186_2,sh_length_mm,11
186,35.7439494,-119.6138808,KRN,5B,5B-5,8/31/2020 17:00,GG,15x15cm,mowed,41605,Swamp Timothy,low,11.30000019,23,,186_3,sh_length_mm,10
186,35.7439494,-119.6138808,KRN,5B,5B-5,8/31/2020 17:00,GG,15x15cm,mowed,41605,Swamp Timothy,low,11.30000019,23,,186_4,sh_length_mm,13
186,35.7439494,-119.6138808,KRN,5B,5B-5,8/31/2020 17:00,GG,15x15cm,mowed,41605,Swamp Timothy,low,11.30000019,23,,186_5,sh_length_mm,13
187,35.7464229,-119.6137927,KRN,5B,5B-5,8/31/2020 17:10,GG,15x15cm,mowed,41605,Swamp Timothy,medium,26.39999962,48,,187_1,sh_length_mm,15
187,35.7464229,-119.6137927,KRN,5B,5B-5,8/31/2020 17:10,GG,15x15cm,mowed,41605,Swamp Timothy,medium,26.39999962,48,,187_2,sh_length_mm,23
187,35.7464229,-119.6137927,KRN,5B,5B-5,8/31/2020 17:10,GG,15x15cm,mowed,41605,Swamp Timothy,medium,26.39999962,48,,187_3,sh_length_mm,19
187,35.7464229,-119.6137927,KRN,5B,5B-5,8/31/2020 17:10,GG,15x15cm,mowed,41605,Swamp Timothy,medium,26.39999962,48,,187_4,sh_length_mm,16
187,35.7464229,-119.6137927,KRN,5B,5B-5,8/31/2020 17:10,GG,15x15cm,mowed,41605,Swamp Timothy,medium,26.39999962,48,,187_5,sh_length_mm,13
188,35.74637835,-119.6138721,KRN,5B,5B-5,8/31/2020 17:12,GG,15x15cm,mowed,41605,Swamp Timothy,low,7.5,33,,188_1,sh_length_mm,10
188,35.74637835,-119.6138721,KRN,5B,5B-5,8/31/2020 17:12,GG,15x15cm,mowed,41605,Swamp Timothy,low,7.5,33,,188_2,sh_length_mm,13
188,35.74637835,-119.6138721,KRN,5B,5B-5,8/31/2020 17:12,GG,15x15cm,mowed,41605,Swamp Timothy,low,7.5,33,,188_3,sh_length_mm,6
188,35.74637835,-119.6138721,KRN,5B,5B-5,8/31/2020 17:12,GG,15x15cm,mowed,41605,Swamp Timothy,low,7.5,33,,188_4,sh_length_mm,15
188,35.74637835,-119.6138721,KRN,5B,5B-5,8/31/2020 17:12,GG,15x15cm,mowed,41605,Swamp Timothy,low,7.5,33,,188_5,sh_length_mm,11
189,35.74537969,-119.617632,KRN,5B,5B-3,8/31/2020 17:37,GG,5x5cm,mowed,41605,Swamp Timothy,high,11.19999981,72,,189_1,sh_length_mm,13
189,35.74537969,-119.617632,KRN,5B,5B-3,8/31/2020 17:37,GG,5x5cm,mowed,41605,Swamp Timothy,high,11.19999981,72,,189_2,sh_length_mm,12
189,35.74537969,-119.617632,KRN,5B,5B-3,8/31/2020 17:37,GG,5x5cm,mowed,41605,Swamp Timothy,high,11.19999981,72,,189_3,sh_length_mm,9
189,35.74537969,-119.617632,KRN,5B,5B-3,8/31/2020 17:37,GG,5x5cm,mowed,41605,Swamp Timothy,high,11.19999981,72,,189_4,sh_length_mm,11
189,35.74537969,-119.617632,KRN,5B,5B-3,8/31/2020 17:37,GG,5x5cm,mowed,41605,Swamp Timothy,high,11.19999981,72,,189_5,sh_length_mm,10
190,35.74538861,-119.6174094,KRN,5B,5B-3,8/31/2020 17:46,GG,15x15cm,mowed,41605,Swamp Timothy,medium,9.699999809,44,,190_1,sh_length_mm,9
190,35.74538861,-119.6174094,KRN,5B,5B-3,8/31/2020 17:46,GG,15x15cm,mowed,41605,Swamp Timothy,medium,9.699999809,44,,190_2,sh_length_mm,11
190,35.74538861,-119.6174094,KRN,5B,5B-3,8/31/2020 17:46,GG,15x15cm,mowed,41605,Swamp Timothy,medium,9.699999809,44,,190_3,sh_length_mm,11
190,35.74538861,-119.6174094,KRN,5B,5B-3,8/31/2020 17:46,GG,15x15cm,mowed,41605,Swamp Timothy,medium,9.699999809,44,,190_4,sh_length_mm,9
190,35.74538861,-119.6174094,KRN,5B,5B-3,8/31/2020 17:46,GG,15x15cm,mowed,41605,Swamp Timothy,medium,9.699999809,44,,190_5,sh_length_mm,9
191,35.74397711,-119.6169837,KRN,5B,5B-3,8/31/2020 17:50,GG,5x5cm,mowed,41605,Swamp Timothy,high,5.800000191,48,,191_1,sh_length_mm,9
191,35.74397711,-119.6169837,KRN,5B,5B-3,8/31/2020 17:50,GG,5x5cm,mowed,41605,Swamp Timothy,high,5.800000191,48,,191_2,sh_length_mm,14
191,35.74397711,-119.6169837,KRN,5B,5B-3,8/31/2020 17:50,GG,5x5cm,mowed,41605,Swamp Timothy,high,5.800000191,48,,191_3,sh_length_mm,13
191,35.74397711,-119.6169837,KRN,5B,5B-3,8/31/2020 17:50,GG,5x5cm,mowed,41605,Swamp Timothy,high,5.800000191,48,,191_4,sh_length_mm,10
191,35.74397711,-119.6169837,KRN,5B,5B-3,8/31/2020 17:50,GG,5x5cm,mowed,41605,Swamp Timothy,high,5.800000191,48,,191_5,sh_length_mm,9
192,35.74407924,-119.6169755,KRN,5B,5B-3,8/31/2020 17:52,GG,15x15cm,mowed,41605,Swamp Timothy,low,6.800000191,26,,192_1,sh_length_mm,12
192,35.74407924,-119.6169755,KRN,5B,5B-3,8/31/2020 17:52,GG,15x15cm,mowed,41605,Swamp Timothy,low,6.800000191,26,,192_2,sh_length_mm,6
192,35.74407924,-119.6169755,KRN,5B,5B-3,8/31/2020 17:52,GG,15x15cm,mowed,41605,Swamp Timothy,low,6.800000191,26,,192_3,sh_length_mm,6
192,35.74407924,-119.6169755,KRN,5B,5B-3,8/31/2020 17:52,GG,15x15cm,mowed,41605,Swamp Timothy,low,6.800000191,26,,192_4,sh_length_mm,9
192,35.74407924,-119.6169755,KRN,5B,5B-3,8/31/2020 17:52,GG,15x15cm,mowed,41605,Swamp Timothy,low,6.800000191,26,,192_5,sh_length_mm,10
193,35.74272892,-119.6188073,KRN,5B,5B-3,8/31/2020 18:06,GG,15x15cm,mowed,41605,Swamp Timothy,low,7.5,9,,193_1,sh_length_mm,20
193,35.74272892,-119.6188073,KRN,5B,5B-3,8/31/2020 18:06,GG,15x15cm,mowed,41605,Swamp Timothy,low,7.5,9,,193_2,sh_length_mm,11
193,35.74272892,-119.6188073,KRN,5B,5B-3,8/31/2020 18:06,GG,15x15cm,mowed,41605,Swamp Timothy,low,7.5,9,,193_3,sh_length_mm,18
193,35.74272892,-119.6188073,KRN,5B,5B-3,8/31/2020 18:06,GG,15x15cm,mowed,41605,Swamp Timothy,low,7.5,9,,193_4,sh_length_mm,17
193,35.74272892,-119.6188073,KRN,5B,5B-3,8/31/2020 18:06,GG,15x15cm,mowed,41605,Swamp Timothy,low,7.5,9,,193_5,sh_length_mm,12
194,35.74275008,-119.6187888,KRN,5B,5B-3,8/31/2020 18:10,GG,15x15cm,mowed,41605,Swamp Timothy,low,16.29999924,28,,194_1,sh_length_mm,12
194,35.74275008,-119.6187888,KRN,5B,5B-3,8/31/2020 18:10,GG,15x15cm,mowed,41605,Swamp Timothy,low,16.29999924,28,,194_2,sh_length_mm,9
194,35.74275008,-119.6187888,KRN,5B,5B-3,8/31/2020 18:10,GG,15x15cm,mowed,41605,Swamp Timothy,low,16.29999924,28,,194_3,sh_length_mm,13
194,35.74275008,-119.6187888,KRN,5B,5B-3,8/31/2020 18:10,GG,15x15cm,mowed,41605,Swamp Timothy,low,16.29999924,28,,194_4,sh_length_mm,17
194,35.74275008,-119.6187888,KRN,5B,5B-3,8/31/2020 18:10,GG,15x15cm,mowed,41605,Swamp Timothy,low,16.29999924,28,,194_5,sh_length_mm,14
195,35.74091201,-119.6205871,KRN,5B,5B-2,8/31/2020 18:20,GG,15x15cm,none,41605,Swamp Timothy,low,2.700000048,8,,195_1,sh_length_mm,7
195,35.74091201,-119.6205871,KRN,5B,5B-2,8/31/2020 18:20,GG,15x15cm,none,41605,Swamp Timothy,low,2.700000048,8,,195_2,sh_length_mm,6
195,35.74091201,-119.6205871,KRN,5B,5B-2,8/31/2020 18:20,GG,15x15cm,none,41605,Swamp Timothy,low,2.700000048,8,,195_3,sh_length_mm,8
195,35.74091201,-119.6205871,KRN,5B,5B-2,8/31/2020 18:20,GG,15x15cm,none,41605,Swamp Timothy,low,2.700000048,8,,195_4,sh_length_mm,7
195,35.74091201,-119.6205871,KRN,5B,5B-2,8/31/2020 18:20,GG,15x15cm,none,41605,Swamp Timothy,low,2.700000048,8,,195_5,sh_length_mm,7
196,35.74094826,-119.6206938,KRN,5B,5B-2,8/31/2020 18:23,GG,15x15cm,none,41605,Swamp Timothy,low,5.599999905,10,,196_1,sh_length_mm,7
196,35.74094826,-119.6206938,KRN,5B,5B-2,8/31/2020 18:23,GG,15x15cm,none,41605,Swamp Timothy,low,5.599999905,10,,196_2,sh_length_mm,7
196,35.74094826,-119.6206938,KRN,5B,5B-2,8/31/2020 18:23,GG,15x15cm,none,41605,Swamp Timothy,low,5.599999905,10,,196_3,sh_length_mm,10
196,35.74094826,-119.6206938,KRN,5B,5B-2,8/31/2020 18:23,GG,15x15cm,none,41605,Swamp Timothy,low,5.599999905,10,,196_4,sh_length_mm,10
196,35.74094826,-119.6206938,KRN,5B,5B-2,8/31/2020 18:23,GG,15x15cm,none,41605,Swamp Timothy,low,5.599999905,10,,196_5,sh_length_mm,10
197,35.74194713,-119.6216169,KRN,5B,5B-2,8/31/2020 18:35,GG,5x5cm,none,41605,Swamp Timothy,high,5.199999809,54,,197_1,sh_length_mm,9
197,35.74194713,-119.6216169,KRN,5B,5B-2,8/31/2020 18:35,GG,5x5cm,none,41605,Swamp Timothy,high,5.199999809,54,,197_2,sh_length_mm,7
197,35.74194713,-119.6216169,KRN,5B,5B-2,8/31/2020 18:35,GG,5x5cm,none,41605,Swamp Timothy,high,5.199999809,54,,197_3,sh_length_mm,8
197,35.74194713,-119.6216169,KRN,5B,5B-2,8/31/2020 18:35,GG,5x5cm,none,41605,Swamp Timothy,high,5.199999809,54,,197_4,sh_length_mm,13
197,35.74194713,-119.6216169,KRN,5B,5B-2,8/31/2020 18:35,GG,5x5cm,none,41605,Swamp Timothy,high,5.199999809,54,,197_5,sh_length_mm,12
198,35.74208999,-119.6216916,KRN,5B,5B-2,8/31/2020 18:36,GG,5x5cm,none,41605,Swamp Timothy,medium,3.799999952,42,,198_1,sh_length_mm,9
198,35.74208999,-119.6216916,KRN,5B,5B-2,8/31/2020 18:36,GG,5x5cm,none,41605,Swamp Timothy,medium,3.799999952,42,,198_2,sh_length_mm,8
198,35.74208999,-119.6216916,KRN,5B,5B-2,8/31/2020 18:36,GG,5x5cm,none,41605,Swamp Timothy,medium,3.799999952,42,,198_3,sh_length_mm,8
198,35.74208999,-119.6216916,KRN,5B,5B-2,8/31/2020 18:36,GG,5x5cm,none,41605,Swamp Timothy,medium,3.799999952,42,,198_4,sh_length_mm,8
198,35.74208999,-119.6216916,KRN,5B,5B-2,8/31/2020 18:36,GG,5x5cm,none,41605,Swamp Timothy,medium,3.799999952,42,,198_5,sh_length_mm,8
199,35.74330651,-119.619811,KRN,5B,5B-2,8/31/2020 18:42,GG,30x30cm,none,41605,Swamp Timothy,low,2.5,3,,199_1,sh_length_mm,9
199,35.74330651,-119.619811,KRN,5B,5B-2,8/31/2020 18:42,GG,30x30cm,none,41605,Swamp Timothy,low,2.5,3,,199_2,sh_length_mm,4
199,35.74330651,-119.619811,KRN,5B,5B-2,8/31/2020 18:42,GG,30x30cm,none,41605,Swamp Timothy,low,2.5,3,,199_3,sh_length_mm,4
200,35.7431758,-119.6199356,KRN,5B,5B-2,8/31/2020 18:46,GG,15x15cm,none,41605,Swamp Timothy,low,7,1,,200_1,sh_length_mm,8
200,35.7431758,-119.6199356,KRN,5B,5B-2,8/31/2020 18:46,GG,15x15cm,none,41605,Swamp Timothy,low,7,1,,200_2,sh_length_mm,7
200,35.7431758,-119.6199356,KRN,5B,5B-2,8/31/2020 18:46,GG,15x15cm,none,41605,Swamp Timothy,low,7,1,,200_3,sh_length_mm,20
200,35.7431758,-119.6199356,KRN,5B,5B-2,8/31/2020 18:46,GG,15x15cm,none,41605,Swamp Timothy,low,7,1,,200_4,sh_length_mm,8
200,35.7431758,-119.6199356,KRN,5B,5B-2,8/31/2020 18:46,GG,15x15cm,none,41605,Swamp Timothy,low,7,1,,200_5,sh_length_mm,8
201,35.7238763,-119.6245368,KRN,4A,4A-5,8/31/2020 22:09,GG,5x5cm,mowed,41605,Swamp Timothy,medium,3.700000048,21,,201_1,sh_length_mm,10
201,35.7238763,-119.6245368,KRN,4A,4A-5,8/31/2020 22:09,GG,5x5cm,mowed,41605,Swamp Timothy,medium,3.700000048,21,,201_2,sh_length_mm,10
201,35.7238763,-119.6245368,KRN,4A,4A-5,8/31/2020 22:09,GG,5x5cm,mowed,41605,Swamp Timothy,medium,3.700000048,21,,201_3,sh_length_mm,11
201,35.7238763,-119.6245368,KRN,4A,4A-5,8/31/2020 22:09,GG,5x5cm,mowed,41605,Swamp Timothy,medium,3.700000048,21,,201_4,sh_length_mm,7
201,35.7238763,-119.6245368,KRN,4A,4A-5,8/31/2020 22:09,GG,5x5cm,mowed,41605,Swamp Timothy,medium,3.700000048,21,,201_5,sh_length_mm,11
202,35.73155492,-119.6133825,KRN,4A,4A-6,8/31/2020 23:02,GG,5x5cm,none,41605,Swamp Timothy,medium,3.099999905,37,,202_1,sh_length_mm,6
202,35.73155492,-119.6133825,KRN,4A,4A-6,8/31/2020 23:02,GG,5x5cm,none,41605,Swamp Timothy,medium,3.099999905,37,,202_2,sh_length_mm,6
202,35.73155492,-119.6133825,KRN,4A,4A-6,8/31/2020 23:02,GG,5x5cm,none,41605,Swamp Timothy,medium,3.099999905,37,,202_3,sh_length_mm,8
202,35.73155492,-119.6133825,KRN,4A,4A-6,8/31/2020 23:02,GG,5x5cm,none,41605,Swamp Timothy,medium,3.099999905,37,,202_4,sh_length_mm,8
202,35.73155492,-119.6133825,KRN,4A,4A-6,8/31/2020 23:02,GG,5x5cm,none,41605,Swamp Timothy,medium,3.099999905,37,,202_5,sh_length_mm,9
203,35.74386039,-119.6215296,KRN,5B,5B-1,9/1/2020 14:54,GG,15x15cm,none,41605,Swamp Timothy,low,18.39999962,63,,203_1,sh_length_mm,17
